kdrg_code,kdrg_name,aadrg_code,aadrg_name,partition,mdc_code,cc_level,relative_weight,arithmetic_mean_los
H0105,간담도췌장 복합수술 - 특수1,H010,간담도췌장 복합수술,S,,5,0.0,0.0
H0106,간담도췌장 복합수술 - 특수2,H010,간담도췌장 복합수술,S,,6,0.0,0.0
H0107,간담도췌장 복합수술 - 특수3,H010,간담도췌장 복합수술,S,,7,0.0,0.0
H0108,간담도췌장 복합수술 - 특수4,H010,간담도췌장 복합수술,S,,8,0.0,0.0
H0109,간담도췌장 복합수술 - 특수5,H010,간담도췌장 복합수술,S,,9,0.0,0.0
H0210,주요 간담도 복합수술,H021,주요 간담도 복합수술,S,,0,0.0,0.0
H0211,주요 간담도 복합수술 - 경도,H021,주요 간담도 복합수술,S,,1,0.0,0.0
H0212,주요 간담도 복합수술 - 중등도,H021,주요 간담도 복합수술,S,,2,0.0,0.0
H0213,주요 간담도 복합수술 - 중증,H021,주요 간담도 복합수술,S,,3,0.0,0.0
H0214,주요 간담도 복합수술 - 최중증,H021,주요 간담도 복합수술,S,,4,0.0,0.0
H0215,주요 간담도 복합수술 - 특수1,H021,주요 간담도 복합수술,S,,5,0.0,0.0
H0216,주요 간담도 복합수술 - 특수2,H021,주요 간담도 복합수술,S,,6,0.0,0.0
H0217,주요 간담도 복합수술 - 특수3,H021,주요 간담도 복합수술,S,,7,0.0,0.0
H0218,주요 간담도 복합수술 - 특수4,H021,주요 간담도 복합수술,S,,8,0.0,0.0
H0219,주요 간담도 복합수술 - 특수5,H021,주요 간담도 복합수술,S,,9,0.0,0.0
H0220,기타 간담도 복합수술,H022,기타 간담도 복합수술,S,,0,0.0,0.0
H0221,기타 간담도 복합수술 - 경도,H022,기타 간담도 복합수술,S,,1,0.0,0.0
H0222,기타 간담도 복합수술 - 중등도,H022,기타 간담도 복합수술,S,,2,0.0,0.0
H0223,기타 간담도 복합수술 - 중증,H022,기타 간담도 복합수술,S,,3,0.0,0.0
H0224,기타 간담도 복합수술 - 최중증,H022,기타 간담도 복합수술,S,,4,0.0,0.0
H0225,기타 간담도 복합수술 - 특수1,H022,기타 간담도 복합수술,S,,5,0.0,0.0
H0226,기타 간담도 복합수술 - 특수2,H022,기타 간담도 복합수술,S,,6,0.0,0.0
H0227,기타 간담도 복합수술 - 특수3,H022,기타 간담도 복합수술,S,,7,0.0,0.0
H0228,기타 간담도 복합수술 - 특수4,H022,기타 간담도 복합수술,S,,8,0.0,0.0
H0229,기타 간담도 복합수술 - 특수5,H022,기타 간담도 복합수술,S,,9,0.0,0.0
H0300,담도췌장 복합수술,H030,담도췌장 복합수술,S,,0,0.0,0.0
H0301,담도췌장 복합수술 - 경도,H030,담도췌장 복합수술,S,,1,0.0,0.0
H0302,담도췌장 복합수술 - 중등도,H030,담도췌장 복합수술,S,,2,0.0,0.0
H0303,담도췌장 복합수술 - 중증,H030,담도췌장 복합수술,S,,3,0.0,0.0
H0304,담도췌장 복합수술 - 최중증,H030,담도췌장 복합수술,S,,4,0.0,0.0
H0305,담도췌장 복합수술 - 특수1,H030,담도췌장 복합수술,S,,5,0.0,0.0
H0306,담도췌장 복합수술 - 특수2,H030,담도췌장 복합수술,S,,6,0.0,0.0
H0307,담도췌장 복합수술 - 특수3,H030,담도췌장 복합수술,S,,7,0.0,0.0
H0308,담도췌장 복합수술 - 특수4,H030,담도췌장 복합수술,S,,8,0.0,0.0
H0309,담도췌장 복합수술 - 특수5,H030,담도췌장 복합수술,S,,9,0.0,0.0
H0410,복강경을 이용한 주요 간 절제술,H041,복강경을 이용한 주요 간 절제술,S,,0,0.0,0.0
H0411,복강경을 이용한 주요 간 절제술 - 경도,H041,복강경을 이용한 주요 간 절제술,S,,1,0.0,0.0
H0412,복강경을 이용한 주요 간 절제술 - 중등도,H041,복강경을 이용한 주요 간 절제술,S,,2,0.0,0.0
H0413,복강경을 이용한 주요 간 절제술 - 중증,H041,복강경을 이용한 주요 간 절제술,S,,3,0.0,0.0
H0414,복강경을 이용한 주요 간 절제술 - 최중증,H041,복강경을 이용한 주요 간 절제술,S,,4,0.0,0.0
H0415,복강경을 이용한 주요 간 절제술 - 특수1,H041,복강경을 이용한 주요 간 절제술,S,,5,0.0,0.0
H0416,복강경을 이용한 주요 간 절제술 - 특수2,H041,복강경을 이용한 주요 간 절제술,S,,6,0.0,0.0
H0417,복강경을 이용한 주요 간 절제술 - 특수3,H041,복강경을 이용한 주요 간 절제술,S,,7,0.0,0.0
H0418,복강경을 이용한 주요 간 절제술 - 특수4,H041,복강경을 이용한 주요 간 절제술,S,,8,0.0,0.0
H0419,복강경을 이용한 주요 간 절제술 - 특수5,H041,복강경을 이용한 주요 간 절제술,S,,9,0.0,0.0
H0420,개복에 의한 주요 간 절제술,H042,개복에 의한 주요 간 절제술,S,,0,0.0,0.0
H0421,개복에 의한 주요 간 절제술 - 경도,H042,개복에 의한 주요 간 절제술,S,,1,0.0,0.0
H0422,개복에 의한 주요 간 절제술 - 중등도,H042,개복에 의한 주요 간 절제술,S,,2,0.0,0.0
H0423,개복에 의한 주요 간 절제술 - 중증,H042,개복에 의한 주요 간 절제술,S,,3,0.0,0.0
H0424,개복에 의한 주요 간 절제술 - 최중증,H042,개복에 의한 주요 간 절제술,S,,4,0.0,0.0
H0425,개복에 의한 주요 간 절제술 - 특수1,H042,개복에 의한 주요 간 절제술,S,,5,0.0,0.0
H0426,개복에 의한 주요 간 절제술 - 특수2,H042,개복에 의한 주요 간 절제술,S,,6,0.0,0.0
H0427,개복에 의한 주요 간 절제술 - 특수3,H042,개복에 의한 주요 간 절제술,S,,7,0.0,0.0
H0428,개복에 의한 주요 간 절제술 - 특수4,H042,개복에 의한 주요 간 절제술,S,,8,0.0,0.0
H0429,개복에 의한 주요 간 절제술 - 특수5,H042,개복에 의한 주요 간 절제술,S,,9,0.0,0.0
H0430,복강경을 이용한 기타 간 절제술,H043,복강경을 이용한 기타 간 절제술,S,,0,0.0,0.0
H0431,복강경을 이용한 기타 간 절제술 - 경도,H043,복강경을 이용한 기타 간 절제술,S,,1,0.0,0.0
H0432,복강경을 이용한 기타 간 절제술 - 중등도,H043,복강경을 이용한 기타 간 절제술,S,,2,0.0,0.0
H0433,복강경을 이용한 기타 간 절제술 - 중증,H043,복강경을 이용한 기타 간 절제술,S,,3,0.0,0.0
H0434,복강경을 이용한 기타 간 절제술 - 최중증,H043,복강경을 이용한 기타 간 절제술,S,,4,0.0,0.0
H0435,복강경을 이용한 기타 간 절제술 - 특수1,H043,복강경을 이용한 기타 간 절제술,S,,5,0.0,0.0
H0436,복강경을 이용한 기타 간 절제술 - 특수2,H043,복강경을 이용한 기타 간 절제술,S,,6,0.0,0.0
H0437,복강경을 이용한 기타 간 절제술 - 특수3,H043,복강경을 이용한 기타 간 절제술,S,,7,0.0,0.0
H0438,복강경을 이용한 기타 간 절제술 - 특수4,H043,복강경을 이용한 기타 간 절제술,S,,8,0.0,0.0
H0439,복강경을 이용한 기타 간 절제술 - 특수5,H043,복강경을 이용한 기타 간 절제술,S,,9,0.0,0.0
H0440,개복에 의한 기타 간 절제술,H044,개복에 의한 기타 간 절제술,S,,0,0.0,0.0
H0441,개복에 의한 기타 간 절제술 - 경도,H044,개복에 의한 기타 간 절제술,S,,1,0.0,0.0
H0442,개복에 의한 기타 간 절제술 - 중등도,H044,개복에 의한 기타 간 절제술,S,,2,0.0,0.0
H0443,개복에 의한 기타 간 절제술 - 중증,H044,개복에 의한 기타 간 절제술,S,,3,0.0,0.0
H0444,개복에 의한 기타 간 절제술 - 최중증,H044,개복에 의한 기타 간 절제술,S,,4,0.0,0.0
H0445,개복에 의한 기타 간 절제술 - 특수1,H044,개복에 의한 기타 간 절제술,S,,5,0.0,0.0
H0446,개복에 의한 기타 간 절제술 - 특수2,H044,개복에 의한 기타 간 절제술,S,,6,0.0,0.0
H0447,개복에 의한 기타 간 절제술 - 특수3,H044,개복에 의한 기타 간 절제술,S,,7,0.0,0.0
H0448,개복에 의한 기타 간 절제술 - 특수4,H044,개복에 의한 기타 간 절제술,S,,8,0.0,0.0
H0449,개복에 의한 기타 간 절제술 - 특수5,H044,개복에 의한 기타 간 절제술,S,,9,0.0,0.0
H0510,복강경을 이용한 간 수술,H051,복강경을 이용한 간 수술,S,,0,0.0,0.0
H0511,복강경을 이용한 간 수술 - 경도,H051,복강경을 이용한 간 수술,S,,1,0.0,0.0
H0512,복강경을 이용한 간 수술 - 중등도,H051,복강경을 이용한 간 수술,S,,2,0.0,0.0
H0513,복강경을 이용한 간 수술 - 중증,H051,복강경을 이용한 간 수술,S,,3,0.0,0.0
H0514,복강경을 이용한 간 수술 - 최중증,H051,복강경을 이용한 간 수술,S,,4,0.0,0.0
H0515,복강경을 이용한 간 수술 - 특수1,H051,복강경을 이용한 간 수술,S,,5,0.0,0.0
H0516,복강경을 이용한 간 수술 - 특수2,H051,복강경을 이용한 간 수술,S,,6,0.0,0.0
H0517,복강경을 이용한 간 수술 - 특수3,H051,복강경을 이용한 간 수술,S,,7,0.0,0.0
H0518,복강경을 이용한 간 수술 - 특수4,H051,복강경을 이용한 간 수술,S,,8,0.0,0.0
H0519,복강경을 이용한 간 수술 - 특수5,H051,복강경을 이용한 간 수술,S,,9,0.0,0.0
H0520,개복에 의한 간 수술,H052,개복에 의한 간 수술,S,,0,0.0,0.0
H0521,개복에 의한 간 수술 - 경도,H052,개복에 의한 간 수술,S,,1,0.0,0.0
H0522,개복에 의한 간 수술 - 중등도,H052,개복에 의한 간 수술,S,,2,0.0,0.0
H0523,개복에 의한 간 수술 - 중증,H052,개복에 의한 간 수술,S,,3,0.0,0.0
H0524,개복에 의한 간 수술 - 최중증,H052,개복에 의한 간 수술,S,,4,0.0,0.0
H0525,개복에 의한 간 수술 - 특수1,H052,개복에 의한 간 수술,S,,5,0.0,0.0
H0526,개복에 의한 간 수술 - 특수2,H052,개복에 의한 간 수술,S,,6,0.0,0.0
H0527,개복에 의한 간 수술 - 특수3,H052,개복에 의한 간 수술,S,,7,0.0,0.0
H0528,개복에 의한 간 수술 - 특수4,H052,개복에 의한 간 수술,S,,8,0.0,0.0
H0529,개복에 의한 간 수술 - 특수5,H052,개복에 의한 간 수술,S,,9,0.0,0.0
H0600,간담도계 질환 치료를 위한 단락술,H060,간담도계 질환 치료를 위한 단락술,S,,0,0.0,0.0
H0601,간담도계 질환 치료를 위한 단락술 - 경도,H060,간담도계 질환 치료를 위한 단락술,S,,1,0.0,0.0
H0602,간담도계 질환 치료를 위한 단락술 - 중등도,H060,간담도계 질환 치료를 위한 단락술,S,,2,0.0,0.0
H0603,간담도계 질환 치료를 위한 단락술 - 중증,H060,간담도계 질환 치료를 위한 단락술,S,,3,0.0,0.0
H0604,간담도계 질환 치료를 위한 단락술 - 최중증,H060,간담도계 질환 치료를 위한 단락술,S,,4,0.0,0.0
H0605,간담도계 질환 치료를 위한 단락술 - 특수1,H060,간담도계 질환 치료를 위한 단락술,S,,5,0.0,0.0
H0606,간담도계 질환 치료를 위한 단락술 - 특수2,H060,간담도계 질환 치료를 위한 단락술,S,,6,0.0,0.0
H0607,간담도계 질환 치료를 위한 단락술 - 특수3,H060,간담도계 질환 치료를 위한 단락술,S,,7,0.0,0.0
H0608,간담도계 질환 치료를 위한 단락술 - 특수4,H060,간담도계 질환 치료를 위한 단락술,S,,8,0.0,0.0
H0609,간담도계 질환 치료를 위한 단락술 - 특수5,H060,간담도계 질환 치료를 위한 단락술,S,,9,0.0,0.0
H0710,복강경을 이용한 담도 절제술(림프절 절제 동반),H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,0,0.0,0.0
H0711,복강경을 이용한 담도 절제술(림프절 절제 동반) - 경도,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,1,0.0,0.0
H0712,복강경을 이용한 담도 절제술(림프절 절제 동반) - 중등도,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,2,0.0,0.0
H0713,복강경을 이용한 담도 절제술(림프절 절제 동반) - 중증,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,3,0.0,0.0
H0714,복강경을 이용한 담도 절제술(림프절 절제 동반) - 최중증,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,4,0.0,0.0
H0715,복강경을 이용한 담도 절제술(림프절 절제 동반) - 특수1,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,5,0.0,0.0
H0716,복강경을 이용한 담도 절제술(림프절 절제 동반) - 특수2,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,6,0.0,0.0
H0717,복강경을 이용한 담도 절제술(림프절 절제 동반) - 특수3,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,7,0.0,0.0
H0718,복강경을 이용한 담도 절제술(림프절 절제 동반) - 특수4,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,8,0.0,0.0
H0719,복강경을 이용한 담도 절제술(림프절 절제 동반) - 특수5,H071,복강경을 이용한 담도 절제술(림프절 절제 동반),S,,9,0.0,0.0
H0720,개복에 의한 담도 절제술(림프절 절제 동반),H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,0,0.0,0.0
H0721,개복에 의한 담도 절제술(림프절 절제 동반) - 경도,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,1,0.0,0.0
H0722,개복에 의한 담도 절제술(림프절 절제 동반) - 중등도,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,2,0.0,0.0
H0723,개복에 의한 담도 절제술(림프절 절제 동반) - 중증,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,3,0.0,0.0
H0724,개복에 의한 담도 절제술(림프절 절제 동반) - 최중증,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,4,0.0,0.0
H0725,개복에 의한 담도 절제술(림프절 절제 동반) - 특수1,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,5,0.0,0.0
H0726,개복에 의한 담도 절제술(림프절 절제 동반) - 특수2,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,6,0.0,0.0
H0727,개복에 의한 담도 절제술(림프절 절제 동반) - 특수3,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,7,0.0,0.0
H0728,개복에 의한 담도 절제술(림프절 절제 동반) - 특수4,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,8,0.0,0.0
H0729,개복에 의한 담도 절제술(림프절 절제 동반) - 특수5,H072,개복에 의한 담도 절제술(림프절 절제 동반),S,,9,0.0,0.0
H0810,복강경을 이용한 담도 절제술(림프절 절제 미동반),H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,0,0.0,0.0
H0811,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 경도,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,1,0.0,0.0
H0812,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 중등도,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,2,0.0,0.0
H0813,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 중증,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,3,0.0,0.0
H0814,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 최중증,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,4,0.0,0.0
H0815,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 특수1,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,5,0.0,0.0
H0816,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 특수2,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,6,0.0,0.0
H0817,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 특수3,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,7,0.0,0.0
H0818,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 특수4,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,8,0.0,0.0
H0819,복강경을 이용한 담도 절제술(림프절 절제 미동반) - 특수5,H081,복강경을 이용한 담도 절제술(림프절 절제 미동반),S,,9,0.0,0.0
H0820,개복에 의한 담도 절제술(림프절 절제 미동반),H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,0,0.0,0.0
H0821,개복에 의한 담도 절제술(림프절 절제 미동반) - 경도,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,1,0.0,0.0
H0822,개복에 의한 담도 절제술(림프절 절제 미동반) - 중등도,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,2,0.0,0.0
H0823,개복에 의한 담도 절제술(림프절 절제 미동반) - 중증,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,3,0.0,0.0
H0824,개복에 의한 담도 절제술(림프절 절제 미동반) - 최중증,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,4,0.0,0.0
H0825,개복에 의한 담도 절제술(림프절 절제 미동반) - 특수1,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,5,0.0,0.0
H0826,개복에 의한 담도 절제술(림프절 절제 미동반) - 특수2,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,6,0.0,0.0
H0827,개복에 의한 담도 절제술(림프절 절제 미동반) - 특수3,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,7,0.0,0.0
H0828,개복에 의한 담도 절제술(림프절 절제 미동반) - 특수4,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,8,0.0,0.0
H0829,개복에 의한 담도 절제술(림프절 절제 미동반) - 특수5,H082,개복에 의한 담도 절제술(림프절 절제 미동반),S,,9,0.0,0.0
H0910,복강경을 이용한 주요 담도 수술,H091,복강경을 이용한 주요 담도 수술,S,,0,0.0,0.0
H0911,복강경을 이용한 주요 담도 수술 - 경도,H091,복강경을 이용한 주요 담도 수술,S,,1,0.0,0.0
H0912,복강경을 이용한 주요 담도 수술 - 중등도,H091,복강경을 이용한 주요 담도 수술,S,,2,0.0,0.0
H0913,복강경을 이용한 주요 담도 수술 - 중증,H091,복강경을 이용한 주요 담도 수술,S,,3,0.0,0.0
H0914,복강경을 이용한 주요 담도 수술 - 최중증,H091,복강경을 이용한 주요 담도 수술,S,,4,0.0,0.0
H0915,복강경을 이용한 주요 담도 수술 - 특수1,H091,복강경을 이용한 주요 담도 수술,S,,5,0.0,0.0
H0916,복강경을 이용한 주요 담도 수술 - 특수2,H091,복강경을 이용한 주요 담도 수술,S,,6,0.0,0.0
H0917,복강경을 이용한 주요 담도 수술 - 특수3,H091,복강경을 이용한 주요 담도 수술,S,,7,0.0,0.0
H0918,복강경을 이용한 주요 담도 수술 - 특수4,H091,복강경을 이용한 주요 담도 수술,S,,8,0.0,0.0
H0919,복강경을 이용한 주요 담도 수술 - 특수5,H091,복강경을 이용한 주요 담도 수술,S,,9,0.0,0.0
H0920,개복에 의한 주요 담도 수술,H092,개복에 의한 주요 담도 수술,S,,0,0.0,0.0
H0921,개복에 의한 주요 담도 수술 - 경도,H092,개복에 의한 주요 담도 수술,S,,1,0.0,0.0
